X,Dam_Name,Continent,Lat,Long,Source,,Flag,Article_source,ORD_FLOW,storage,up_area_sk,dem,underground,sgr_dk_rav,row_max_tmin,row_max_q
13587,Batsvann,Europe,68.0662,17.7754,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40681dams with location,catchment,and attribute information",6,NA,128.901,1049,283,0,5.9,270.3
13591,Daja,Europe,67.0882,16.0569,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40682dams with location,catchment,and attribute information",5,NA,400.82,680,234,340,8.3,552.9
13592,Fagerli,Europe,67.1193,16.0771,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40683dams with location,catchment,and attribute information",7,NA,17.5482,680,234,847,8.3,552.9
13593,Lomi,Europe,67.124,16.0969,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40684dams with location,catchment,and attribute information",7,NA,4.25597,680,234,839,6.4,476.5
13594,Dversetelva,Europe,67.1611,15.4057,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40685dams with location,catchment,and attribute information",7,NA,2.91613,369,261,3360,9.5,398.1
13595,Sjonsta,Europe,67.1944,15.7086,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40686dams with location,catchment,and attribute information",5,NA,698.533,570,458,140,8,616.9
13597,Siso,Europe,67.325,15.7073,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40687dams with location,catchment,and attribute information",6,NA,100.911,879,429,1234,9.6,467.1
13599,Lakshola,Europe,67.4482,15.7505,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40688dams with location,catchment,and attribute information",5,NA,220.383,524,476,273,9.1,614
13602,Kobbelv,Europe,67.6232,15.9902,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40689dams with location,catchment,and attribute information",6,NA,122.353,590,574,142,9.5,602.6
13603,Kokkosniva,Europe,67.1108,27.5106,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40690dams with location,catchment,and attribute information",7,NA,16.3658,155,40,43,10.7,158.7
13605,Kelukoski,Europe,67.4167,26.6,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40691dams with location,catchment,and attribute information",5,NA,3007.84,175,96,77,10,181.4
13606,Kurittukoski,Europe,67.4167,26.6,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40692dams with location,catchment,and attribute information",5,NA,3007.84,175,96,77,10,181.4
13607,Kurkiaska,Europe,67.4167,26.6,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40693dams with location,catchment,and attribute information",5,NA,3007.84,175,96,77,10,181.4
13608,Matarakoski,Europe,67.4167,26.6,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40694dams with location,catchment,and attribute information",5,NA,3007.84,175,96,77,10,181.4
13609,Porttipahta,Europe,67.4167,26.6,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40695dams with location,catchment,and attribute information",5,NA,3007.84,175,96,77,10,181.4
13610,Vajukoski,Europe,67.4167,26.6,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40696dams with location,catchment,and attribute information",5,NA,3007.84,175,96,77,10,181.4
13614,Svartisen,Europe,66.7282,13.9135,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40697dams with location,catchment,and attribute information",6,NA,13.8537,405,566,36,8,829.7
13617,Parki,Europe,66.7667,17.5333,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40698dams with location,catchment,and attribute information",7,NA,21.4773,676,194,122,7.3,268.9
13619,Glomfjord,Europe,66.8138,13.966,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40699dams with location,catchment,and attribute information",7,NA,7.42968,253,602,1705,9,459.1
13623,Sundsfjord,Europe,66.9709,14.1516,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40700dams with location,catchment,and attribute information",5,NA,185.177,507,375,291,10.4,528.1
13624,Dragefossen,Europe,67.0239,15.3217,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40701dams with location,catchment,and attribute information",6,NA,54.0382,383,225,284,9.8,406
13625,Seitakorva,Europe,66.6667,27.4167,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40702dams with location,catchment,and attribute information",7,NA,0.085086,155,84,19,11.1,130.7
13628,Nedre Rossaga,Europe,66.052,13.782,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40703dams with location,catchment,and attribute information",7,NA,2.17914,316,174,393,9.4,703.1
13629,Bjerka,Europe,66.0627,13.9978,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40704dams with location,catchment,and attribute information",6,NA,78.8424,680,536,461,7.9,770.9
13634,Sjona,Europe,66.3106,13.5635,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40705dams with location,catchment,and attribute information",7,NA,3.01738,336,421,0,9.8,714.3
13635,Mofjellet,Europe,66.3008,14.2484,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40706dams with location,catchment,and attribute information",7,NA,3.27879,225,311,221,10.6,644.2
13636,Rana,Europe,66.3034,14.2624,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40707dams with location,catchment,and attribute information",7,NA,3.27879,225,311,221,10.6,644.2
13637,Langvatn,Europe,66.337,14.1667,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40708dams with location,catchment,and attribute information",7,NA,2.15431,336,421,107,10.7,705.8
13638,Fagervollan,Europe,66.3703,13.6567,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40709dams with location,catchment,and attribute information",6,NA,13.6743,336,421,544,9.4,725.1
13640,Kvannvatn,Europe,66.4177,14.523,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40710dams with location,catchment,and attribute information",6,NA,23.9179,443,331,982,9,420.8
13646,Jumisko,Europe,66.3333,28.15,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40711dams with location,catchment,and attribute information",6,NA,141.397,247,42,7,11.2,192.7
13647,Kaihua,Europe,66.35,26.85,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40712dams with location,catchment,and attribute information",4,NA,30543.6,189,152,85,10.8,116.1
13649,Kaaranneskoski,Europe,66.3833,23.7,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40713dams with location,catchment,and attribute information",5,NA,3400.04,88,153,59,11.6,78.9
13652,Permantokoski,Europe,66.5,25.7167,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40714dams with location,catchment,and attribute information",4,NA,49508.7,122,142,35,11.3,109.5
13653,Pirttikoski,Europe,66.5,25.7167,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40715dams with location,catchment,and attribute information",4,NA,49508.7,122,142,35,11.3,109.5
13654,Lagarfoss,Europe,65.5069,-14.3656,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40716dams with location,catchment,and attribute information",7,NA,10.4232,37,0,37,7.6,148.5
13657,Gejman,Europe,65.572,15.1816,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40717dams with location,catchment,and attribute information",5,NA,477.168,737,194,276,7.5,300.9
13659,Boden,Europe,65.8078,21.6716,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40718dams with location,catchment,and attribute information",4,NA,24922.5,29,133,13,11.8,115.5
13660,Lax‡rvirkjun 3,Europe,65.8182,-17.314,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40719dams with location,catchment,and attribute information",5,NA,2567.76,180,0,340,5.4,104.2
13661,Vittjarv,Europe,65.8453,21.5545,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40720dams with location,catchment,and attribute information",4,NA,24604.3,72,195,13,11.7,107.2
13663,Ovre Rossaga,Europe,65.8873,13.8012,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40721dams with location,catchment,and attribute information",7,NA,5.78868,646,428,84,8.8,490.1
13665,Soininkoski,Europe,65.6167,25.3167,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40722dams with location,catchment,and attribute information",6,NA,402.276,67,63,35,11.8,149.8
13666,Hamari,Europe,65.7,25.1667,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40723dams with location,catchment,and attribute information",5,NA,2112.71,29,37,16,11.6,138.9
13667,Hietamankoski,Europe,65.7667,24.4,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40724dams with location,catchment,and attribute information",7,NA,5.89218,11,38,0,12.6,131.3
13670,Myllykoski,Europe,65.9667,29.1833,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40725dams with location,catchment,and attribute information",6,NA,85.5476,279,72,24,11.4,205
13671,Grundfors,Europe,64.9654,17.5797,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40726dams with location,catchment,and attribute information",4,NA,8370.42,332,189,65,8.1,142.8
13673,Vargfors,Europe,65.0193,19.6856,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40727dams with location,catchment,and attribute information",4,NA,7681.63,282,185,28,10,54.9
13674,Stensele,Europe,65.0521,17.2328,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40728dams with location,catchment,and attribute information",6,NA,383.964,393,142,60,8.6,120.3
13675,Juktan,Europe,65.0959,17.1173,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40729dams with location,catchment,and attribute information",4,NA,7336.43,392,141,63,8.6,109.8
13676,Gallejuar,Europe,65.1141,19.4644,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40730dams with location,catchment,and attribute information",4,NA,7611.51,282,185,28,9.6,69.4
13678,Batfors,Europe,65.1167,21.1,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40731dams with location,catchment,and attribute information",6,NA,294.032,115,154,59,11.3,79.2
13680,Kolsvik,Europe,65.204,12.7936,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40732dams with location,catchment,and attribute information",6,NA,25.7379,436,462,1038,9.5,527.2
13681,Kolsvik,Europe,65.204,12.7936,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40733dams with location,catchment,and attribute information",7,NA,25.7379,436,462,1930,9.5,527.2
13685,Langfjord,Europe,65.3752,12.7007,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40734dams with location,catchment,and attribute information",7,NA,5.18597,147,360,535,10,539
13687,Blanda,Europe,65.4158,-19.8198,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40735dams with location,catchment,and attribute information",5,NA,1588.64,324,0,93,5.5,197.7
13689,Gardikfors,Europe,65.4763,15.8566,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40736dams with location,catchment,and attribute information",7,NA,5.25056,599,180,0,7.8,243.3
13690,Merikoski,Europe,65.0261,25.4706,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40737dams with location,catchment,and attribute information",4,NA,25801.5,23,37,17,12.4,76.2
13691,Pahkakoski,Europe,65.35,26.0833,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40738dams with location,catchment,and attribute information",7,NA,29.3023,91,50,19,11.4,128.6
13692,Raasakka,Europe,65.4667,27.5167,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40739dams with location,catchment,and attribute information",6,NA,130.575,186,149,29,11.4,143.2
13693,Tuggen,Europe,64.4735,18.8815,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40740dams with location,catchment,and attribute information",6,NA,78.7912,297,251,130,9.6,63.4
13694,Gaddede,Europe,64.5,14.15,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40741dams with location,catchment,and attribute information",6,NA,73.8997,524,247,65,9.1,248.6
13696,Knutfoss,Europe,64.5228,12.4264,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40742dams with location,catchment,and attribute information",6,NA,110.086,294,304,316,10.3,534.7
13697,Andak’l,Europe,64.5386,-21.695,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40743dams with location,catchment,and attribute information",6,NA,168.256,266,0,178,6.5,183.6
13698,NedreFiskumfoss,Europe,64.5433,12.455,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40744dams with location,catchment,and attribute information",4,NA,3306.67,244,320,203,10.2,545.7
13699,Bergvattnet,Europe,64.55,15.2333,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40745dams with location,catchment,and attribute information",7,NA,14.1948,469,263,66,8.1,274.8
13701,Aunfoss,Europe,64.6101,12.578,http://datasets.wri.org/dataset/globalpowerplantdatabase,,unrecord,"Global Dam Tracker:A database of more than 40746dams with location,catchment,and attribute information",4,NA,2934.01,338,311,153,10.9,518.5
